# GCAM population data interpolated to all historical and future years
iso,year,value
abw,1971,59.6826583554507
afg,1971,11739.241934726566
ago,1971,6163.744237390553
aia,1971,6.8859971568250495
alb,1971,2192.11215175244
and,1971,25.502567995344098
ant,1971,161.65525958800225
are,1971,278.2903038139847
arg,1971,24358.598435669854
arm,1971,2579.104222606061
asm,1971,28.627294741196373
atg,1971,64.61973155756631
aus,1971,12912.948020255948
aut,1971,7533.6695190721985
aze,1971,5266.9606526673915
bdi,1971,3601.8543089334275
bel,1971,9641.988237843441
ben,1971,3037.1636814565536
bfa,1971,5839.887262373795
bgd,1971,67038.07078197936
bgr,1971,8519.8663068092
bhr,1971,220.9625273050755
bhs,1971,174.59888591472017
bih,1971,3787.874643641208
blr,1971,8957.150343389429
blz,1971,125.302455991786
bmu,1971,53.044623020011855
bol,1971,4600.44453387454
bra,1971,97880.88509171826
brb,1971,241.0741617630145
brn,1971,138.78979791426718
btn,1971,314.01126562621255
bwa,1971,659.5041658721505
caf,1971,1877.9839441703587
can,1971,21738.6813758454
che,1971,6189.253438872868
chi,1971,122.14272295528218
chl,1971,9983.317272249587
chn,1971,844060.2688655485
civ,1971,5437.216954462892
cmr,1971,6825.8380672868025
cod,1971,20982.673167468896
cog,1971,1393.7035070335355
cok,1971,21.200678435295394
col,1971,22093.809232842705
com,1971,239.4204591293916
cpv,1971,276.8318190362256
cri,1971,1903.8175606767816
cub,1971,8904.28613655418
cym,1971,9.619109472496934
cyp,1971,619.4881984045282
cze,1971,9802.156787873819
deu,1971,78615.97780415954
dji,1971,172.81976953880482
dma,1971,71.86016980455747
dnk,1971,4950.806869662918
dom,1971,4646.100160984608
dza,1971,15174.992428048852
ecu,1971,6272.922511737771
egy,1971,36030.726142308165
eri,1971,1374.5993779857881
esh,1971,77.92664336028152
esp,1971,34191.806474945886
est,1971,1368.7409408768153
eth,1971,29844.03409408153
fin,1971,4619.1587396332425
fji,1971,543.8561978178936
flk,1971,1.9690056028775038
fra,1971,51049.60558849783
fro,1971,39.37088023632722
fsm,1971,63.50913779741829
gab,1971,612.8391956286175
gbr,1971,55625.44318901553
geo,1971,4742.337771350868
gha,1971,9155.905108845995
gib,1971,28.94195732512817
gin,1971,4309.016251627301
glp,1971,325.5034351559558
gmb,1971,487.8486227523747
gnb,1971,732.987158001169
gnq,1971,304.92936759082767
grc,1971,8697.62691769158
grd,1971,94.60564860210162
grl,1971,47.081817497879676
gtm,1971,5804.078280123077
guf,1971,49.831605846612774
gum,1971,87.69666484361778
guy,1971,716.5975495584032
hkg,1971,4003.564610915216
hnd,1971,2809.546080846716
hrv,1971,4418.503725557165
hti,1971,4776.602759769511
hun,1971,10350.588719167845
idn,1971,120589.96663888905
imn,1971,56.23456432761836
ind,1971,562462.5333333333
irl,1971,2937.587714866646
irn,1971,29368.052356991684
irq,1971,10286.133009830413
isl,1971,206.63076806681866
isr,1971,2908.5830478379066
ita,1971,53769.89214670099
jam,1971,1912.0500323432746
jor,1971,1814.5240707489877
jpn,1971,106836.2
kaz,1971,13206.157842666069
ken,1971,11951.481094613979
kgz,1971,3029.6532111463116
khm,1971,7100.115963828099
kir,1971,53.17491354514678
kna,1971,44.6716263498318
kor,1971,32538
kwt,1971,801.0001939612007
lao,1971,2825.763804613022
lbn,1971,2360.9979234673146
lbr,1971,1465.9845195642927
lby,1971,2273.502575507225
lca,1971,105.67666123714874
lie,1971,21.680026503495306
lka,1971,13040.867248249453
lso,1971,1074.0412163363453
ltu,1971,3159.5379215083685
lux,1971,341.4703953509381
lva,1971,2390.4057124737124
mac,1971,254.4559762484171
mar,1971,16683.722729709883
mco,1971,23.668626136294744
mda,1971,3634.446647045497
mdg,1971,6895.414115543374
mdv,1971,122.04450819090228
mex,1971,53293.05243111487
mhl,1971,21.80294213904797
mkd,1971,1731.5612430761196
mli,1971,6167.573634192145
mlt,1971,319.6476845787573
mmr,1971,28555.42983783842
mne,1971,520.393818771255
mng,1971,1309.7577135339882
mnp,1971,13.737705155786381
moz,1971,9420.596729868537
mrt,1971,1205.7283869234443
msr,1971,11.564017097572775
mtq,1971,325.6124856850669
mus,1971,856.6890210025356
mwi,1971,4927.391899972528
mys,1971,11316.735636282778
myt,1971,39.29697815605879
nam,1971,859.5011226772452
ncl,1971,112.35476634596904
ner,1971,4732.399790306203
nga,1971,58463.33158567425
nic,1971,2491.470847348123
niu,1971,4.918224495411081
nld,1971,13118.902532499727
nor,1971,3896.6465124852084
npl,1971,12607.28505929098
nru,1971,6.831513517785498
nzl,1971,2844.348727309636
omn,1971,751.1795188216155
pak,1971,61107.654152351155
pan,1971,1569.4741839972494
per,1971,13892.852700902295
phl,1971,37696.773418463956
plw,1971,12.330073739123783
png,1971,2915.0368938847478
pol,1971,32739.882112794083
pri,1971,2564.911103654502
prk,1971,14727.523149078306
prt,1971,8680.788178402507
pry,1971,2546.2254692431343
pse,1971,1147.5394268305965
pyf,1971,117.01140748597497
qat,1971,119.76660025603819
reu,1971,479.6888342572172
rom,1971,20688.443972386485
rus,1971,130395.72464106733
rwa,1971,3950.2467690264093
sau,1971,6118.639652415908
sdn,1971,10837.684760189808
sen,1971,4476.853621863636
sgp,1971,2159.489708003149
shn,1971,5.917045577518889
slb,1971,169.98172344149057
sle,1971,2855.6953728049616
slv,1971,3785.4499205399084
smr,1971,19.346190808002138
som,1971,3543.051181388607
spm,1971,5.651957487931241
srb,1971,8150.524123742157
stp,1971,77.90113445539484
sur,1971,370.7433721489433
svk,1971,4554.625989598917
svn,1971,1673.7330714959753
swe,1971,8077.918207235446
swz,1971,453.01468259529287
syc,1971,54.80333125858588
syr,1971,6590.259129236021
tca,1971,5.995376060571942
tcd,1971,3802.0400316346836
tgo,1971,2230.153762898963
tha,1971,38835.975866494286
tjk,1971,3010.370537291782
tkl,1971,1.5733562648494759
tkm,1971,2251.454248400245
tls,1971,598.7047196462235
ton,1971,87.4644465793864
tto,1971,959.642725089112
tun,1971,5281.664672819992
tur,1971,35641.731086189604
tuv,1971,5.898548509067263
twn,1971,15619.138555577156
tza,1971,14256.105554439173
uga,1971,9868.742272699057
ukr,1971,47277.29503883774
ury,1971,2829.7863740352955
usa,1971,203356.4888963455
uzb,1971,12405.060268672374
vct,1971,91.86450362716253
ven,1971,11793.89674456451
vgb,1971,10.05789348496887
vir,1971,69.04472273139658
vnm,1971,44237.73430801101
vut,1971,90.03316931720602
wlf,1971,8.810993238857929
wsm,1971,148.75574650520252
yem,1971,6308.938905149929
zaf,1971,23126.649686811023
zmb,1971,4407.146968014044
zwe,1971,5588.4725161666765
abw,1972,60.02531454708758
afg,1972,12053.499187778883
ago,1972,6356.100093771773
aia,1972,6.969516802693259
alb,1972,2244.2306826281347
and,1972,26.85864230963677
ant,1972,163.0072479137687
are,1972,330.57485302738
arg,1972,24729.52179076531
arm,1972,2646.1471779850076
asm,1972,29.20244532028967
atg,1972,64.33160925548744
aus,1972,13131.592549680478
aut,1972,7571.713141845404
aze,1972,5376.447372352496
bdi,1972,3631.1059582018206
bel,1972,9680.82268616665
ben,1972,3095.9519091944294
bfa,1972,5925.434028801679
bgd,1972,68107.72944965345
bgr,1972,8571.139264169235
bhr,1972,228.8786443813994
bhs,1972,178.4168214778122
bih,1972,3834.3660166807695
blr,1972,9041.903215155631
blz,1972,127.54376244422103
bmu,1972,53.68532431308924
bol,1972,4696.890584594544
bra,1972,100168.63093337385
brb,1972,242.26293186563933
brn,1972,145.1811422017776
btn,1972,323.8755328153721
bwa,1972,678.5737757730748
caf,1972,1899.9296709614046
can,1972,22087.25008048758
che,1972,6243.5337039463275
chi,1972,123.46066527084041
chl,1972,10134.963401257199
chn,1972,860054.7091027369
civ,1972,5672.010996255605
cmr,1972,6985.373688135659
cod,1972,21484.89719616443
cog,1972,1430.7306102425105
cok,1972,21.124894178993326
col,1972,22586.154630696972
com,1972,243.35263688827263
cpv,1972,276.5218754346927
cri,1972,1950.189768678087
cub,1972,9053.294995337303
cym,1972,10.164380219011338
cyp,1972,627.2190113478832
cze,1972,9847.992159271074
deu,1972,78803.94568057638
dji,1972,182.30874660339737
dma,1972,71.95313900028644
dnk,1972,4984.355568339601
dom,1972,4770.185867158733
dza,1972,15549.087608200167
ecu,1972,6449.289719542771
egy,1972,36724.04650794461
eri,1972,1408.6316864378928
esh,1972,74.74980049630997
esp,1972,34621.235383889245
est,1972,1383.7980206453256
eth,1972,30659.577951940963
fin,1972,4645.402538621073
fji,1972,554.9190404119202
flk,1972,1.963060504155254
fra,1972,51509.29188513718
fro,1972,39.875475762763955
fsm,1972,63.66433619569154
gab,1972,622.2324550968877
gbr,1972,55823.087270664284
geo,1972,4785.715979991349
gha,1972,9388.488479343512
gib,1972,29.321583404964908
gin,1972,4364.381309418722
glp,1972,326.64343754246096
gmb,1972,500.9014800189961
gnb,1972,745.1309533776753
gnq,1972,294.4837993261513
grc,1972,8763.629814327689
grd,1972,94.2740497506506
grl,1972,48.01736376321609
gtm,1972,5959.967046751263
guf,1972,51.42777158279802
gum,1972,89.5352882090598
guy,1972,724.1837531189971
hkg,1972,4062.5991733314395
hnd,1972,2891.038425555653
hrv,1972,4434.573289065364
hti,1972,4852.312414249538
hun,1972,10380.639212565986
idn,1972,123709.22725149036
imn,1972,57.09508947912746
ind,1972,573382.4
irl,1972,2982.861368738757
irn,1972,30039.026888909117
irq,1972,10586.885046073177
isl,1972,209.66859740516654
isr,1972,2992.868312161045
ita,1972,54191.43673546866
jam,1972,1941.092683490461
jor,1972,1881.663018056214
jpn,1972,107994.4
kaz,1972,13441.944576271097
ken,1972,12355.122267328225
kgz,1972,3100.44427827705
khm,1972,7222.905500451409
kir,1972,53.954040116389145
kna,1972,44.45725168327075
kor,1972,33223
kwt,1972,850.8886090498755
lao,1972,2904.0327638931994
lbn,1972,2414.920145825076
lbr,1972,1499.9467791854431
lby,1972,2367.550019148894
lca,1972,106.6392244234773
lie,1972,22.123523196518082
lka,1972,13291.453068900315
lso,1972,1095.6336172766275
ltu,1972,3198.3916763533857
lux,1972,344.6749232850877
lva,1972,2414.3153069642763
mac,1972,254.3005816148878
mar,1972,16984.272588400807
mco,1972,24.021166376211294
mda,1972,3692.1720369210716
mdg,1972,7066.183018625254
mdv,1972,126.09789057440445
mex,1972,54859.30867542264
mhl,1972,22.837953964385182
mkd,1972,1747.3062345666397
mli,1972,6253.266095930389
mlt,1972,320.03852101482846
mmr,1972,29205.611210063078
mne,1972,526.9032000773873
mng,1972,1341.9542931211824
mnp,1972,14.190791680479617
moz,1972,9608.82568470114
mrt,1972,1238.4002941420779
msr,1972,11.557681721449585
mtq,1972,326.89400669136234
mus,1972,867.0712382534477
mwi,1972,5043.893971574842
mys,1972,11576.174603014455
myt,1972,40.88784079403519
nam,1972,883.9142292940398
ncl,1972,117.54170800952805
ner,1972,4850.2962097178815
nga,1972,59675.545267126974
nic,1972,2566.622866081525
niu,1972,4.683844931078778
nld,1972,13275.38533884124
nor,1972,3928.845482651938
npl,1972,12863.03979443238
nru,1972,6.9543261635429205
nzl,1972,2904.783006086466
omn,1972,775.4437037150874
pak,1972,62747.37000798933
pan,1972,1612.7750773320395
per,1972,14266.004052496864
phl,1972,38766.96531136248
plw,1972,12.614491379997007
png,1972,2983.0501832360687
pol,1972,33002.58557093698
pri,1972,2608.5528545784678
prk,1972,15042.813346100249
prt,1972,8778.19971890946
pry,1972,2605.1969548333345
pse,1972,1178.8406289723896
pyf,1972,121.07458339115443
qat,1972,130.34262002475452
reu,1972,483.6566903637747
rom,1972,20919.55050464729
rus,1972,131324.30478873715
rwa,1972,4055.850833967462
sau,1972,6385.260226357507
sdn,1972,11163.51371058603
sen,1972,4600.739598777395
sgp,1972,2198.339884169294
shn,1972,6.020875949345562
slb,1972,176.39025256087876
sle,1972,2904.0091507450697
slv,1972,3879.2854140338027
smr,1972,19.46981902365236
som,1972,3539.683041015914
spm,1972,5.749919512418279
srb,1972,8224.617348763755
stp,1972,79.27537527222457
sur,1972,369.0463469096817
svk,1972,4595.7108235226215
svn,1972,1687.5856931047585
swe,1972,8116.952969070971
swz,1972,464.90541020661374
syc,1972,56.075828427027005
syr,1972,6791.940187568997
tca,1972,6.176067206992283
tcd,1972,3880.9270441797858
tgo,1972,2286.266668015205
tha,1972,39927.423894507716
tjk,1972,3106.188859030212
tkl,1972,1.5596291440700507
tkm,1972,2320.210608109165
tls,1972,613.5426912757831
ton,1972,88.24317175003902
tto,1972,971.1341564899597
tun,1972,5382.410830217647
tur,1972,36541.87700016076
tuv,1972,5.918792957065047
twn,1972,15932.843739860895
tza,1972,14676.676008613036
uga,1972,10100.5417432262
ukr,1972,47704.78464568141
ury,1972,2830.19859637935
usa,1972,205602.24714542154
uzb,1972,12776.03145752537
vct,1972,92.79949740465766
ven,1972,12135.158550207458
vgb,1972,10.239612481561998
vir,1972,73.50091741516204
vnm,1972,45054.4177575903
vut,1972,92.8289584867219
wlf,1972,8.856075978915255
wsm,1972,150.57245723728033
yem,1972,6382.867115877973
zaf,1972,23682.221926287602
zmb,1972,4543.044369351659
zwe,1972,5771.568555267314
abw,1973,60.35831725450707
afg,1973,12367.669950082061
ago,1973,6583.481019422299
aia,1973,7.041453009721887
alb,1973,2296.3245368955154
and,1973,28.2296845814728
ant,1973,164.10753475731173
are,1973,392.005803471396
arg,1973,25104.441153404987
arm,1973,2712.9101099992395
asm,1973,29.721718990089247
atg,1973,63.77183893978346
aus,1973,13345.380470063154
aut,1973,7606.441114365308
aze,1973,5483.332851081823
bdi,1973,3653.134894990279
bel,1973,9719.963761755529
ben,1973,3155.139319446493
bfa,1973,6009.458307822427
bgd,1973,69082.59999462993
bgr,1973,8618.307741406044
bhr,1973,237.93781951450768
bhs,1973,181.86446015448033
bih,1973,3880.415983836928
blr,1973,9123.868398016899
blz,1973,129.54149479780614
bmu,1973,54.32454426278108
bol,1973,4795.084222061354
bra,1973,102455.24230553446
brb,1973,243.53428309904513
brn,1973,151.6849460706575
btn,1973,333.96794222740067
bwa,1973,699.0994494152308
caf,1973,1920.0864588857685
can,1973,22435.814321278252
che,1973,6292.016924359194
chi,1973,124.71477080703437
chl,1973,10285.479867578291
chn,1973,876029.5054126701
civ,1973,5919.296415130869
cmr,1973,7146.770679026835
cod,1973,21979.291212317585
cog,1973,1467.9282707106584
cok,1973,20.920536093514368
col,1973,23068.59057015406
com,1973,247.4600794634601
cpv,1973,274.6777698519344
cri,1973,1996.328073735486
cub,1973,9196.374082448392
cym,1973,10.802638922996781
cyp,1973,635.054912350717
cze,1973,9903.212581949716
deu,1973,78925.98143565087
dji,1973,193.10576403390826
dma,1973,71.87532100333362
dnk,1973,5016.836515550624
dom,1973,4893.8108436709135
dza,1973,15919.030264598427
ecu,1973,6627.505143879875
egy,1973,37387.89959693314
eri,1973,1442.7210009376245
esh,1973,71.34155897655052
esp,1973,35066.55481658133
est,1973,1398.5349800687363
eth,1973,31449.9723383368
fin,1973,4675.072547270986
fji,1973,565.9771105749167
flk,1973,1.9316905809254123
fra,1973,51975.26395239971
fro,1973,40.38368770161312
fsm,1973,63.60039317913599
gab,1973,631.2153275051537
gbr,1973,56001.70270106976
geo,1973,4822.39161439389
gha,1973,9619.980189636737
gib,1973,29.647568285657005
gin,1973,4415.383236710772
glp,1973,327.19011128625897
gmb,1973,514.1893920031387
gnb,1973,756.1096682888704
gnq,1973,281.34336804163604
grc,1973,8839.589970631294
grd,1973,93.84830136136019
grl,1973,48.73400280291234
gtm,1973,6116.215301855087
guf,1973,52.98122298720736
gum,1973,91.37539064362008
guy,1973,731.3132064661584
hkg,1973,4124.061120545306
hnd,1973,2974.672243864709
hrv,1973,4449.727317778103
hti,1973,4928.04024045864
hun,1973,10408.484829202089
idn,1973,126853.2026003794
imn,1973,57.91424983261274
ind,1973,584302.2666666666
irl,1973,3034.0701434390044
irn,1973,30700.6581059098
irq,1973,10878.232568635634
isl,1973,212.79654627803737
isr,1973,3078.231571685784
ita,1973,54614.75745929117
jam,1973,1970.7391850234346
jor,1973,1935.514747525274
jpn,1973,109152.6
kaz,1973,13673.632540270546
ken,1973,12768.599828518845
kgz,1973,3168.4359493596626
khm,1973,7336.548172982509
kir,1973,54.69715522598794
kna,1973,44.39582019262756
kor,1973,33908
kwt,1973,899.6264186334782
lao,1973,2981.657314962909
lbn,1973,2465.4761491576974
lbr,1973,1534.5325734487087
lby,1973,2463.1249813937425
lca,1973,107.52543212910541
lie,1973,22.56114951869406
lka,1973,13535.164606135611
lso,1973,1117.5648525785475
ltu,1973,3236.8870808566653
lux,1973,348.14444494846725
lva,1973,2437.2955012037023
mac,1973,252.22300135551782
mar,1973,17275.55042838167
mco,1973,24.436995660477958
mda,1973,3749.1855174454195
mdg,1973,7237.7442385092045
mdv,1973,130.42932085063185
mex,1973,56432.119077950694
mhl,1973,23.939772213357447
mkd,1973,1761.3472021503517
mli,1973,6339.499656679003
mlt,1973,320.759691065186
mmr,1973,29862.83893749208
mne,1973,535.4343514093451
mng,1973,1376.1660062816024
mnp,1973,14.631052389451149
moz,1973,9797.412982068317
mrt,1973,1270.8584111890466
msr,1973,11.555076488492105
mtq,1973,327.8701078638136
mus,1973,876.6903192742349
mwi,1973,5161.190512662352
mys,1973,11840.31371099073
myt,1973,42.51370812540731
nam,1973,908.2014331242118
ncl,1973,123.00501929259202
ner,1973,4967.4321725819
nga,1973,60915.16199066412
nic,1973,2643.7500021770256
niu,1973,4.42037733092921
nld,1973,13430.080455382365
nor,1973,3960.477158885896
npl,1973,13126.792272671439
nru,1973,7.076016122451486
nzl,1973,2970.1766186729055
omn,1973,801.631921323001
pak,1973,64447.5193667887
pan,1973,1656.3765812618583
per,1973,14643.822675708392
phl,1973,39856.485051193384
plw,1973,12.897796130819481
png,1973,3053.0660429076543
pol,1973,33267.217755515696
pri,1973,2656.1217268071755
prk,1973,15357.459486423306
prt,1973,8907.195425584465
pry,1973,2664.511668265167
pse,1973,1219.14138650358
pyf,1973,125.26325711689054
qat,1973,141.24264406722327
reu,1973,485.28756902249586
rom,1973,21140.874991827997
rus,1973,132281.78261663095
rwa,1973,4161.091375095446
sau,1973,6667.391665111961
sdn,1973,11494.99127541936
sen,1973,4722.7911405741625
sgp,1973,2236.3877646987057
shn,1973,6.108273926348595
slb,1973,183.13583585972344
sle,1973,2952.1405430796485
slv,1973,3971.8584124715685
smr,1973,19.564395314575542
som,1973,3559.4000471122063
spm,1973,5.852345388413957
srb,1973,8301.051552390512
stp,1973,80.52220956923769
sur,1973,365.613520922405
svk,1973,4639.147283414721
svn,1973,1702.5872055563032
swe,1973,8150.929455049748
swz,1973,476.8253600711129
syc,1973,57.35981318428808
syr,1973,6991.157243266927
tca,1973,6.393214521205942
tcd,1973,3959.929742163982
tgo,1973,2334.01828249592
tha,1973,41017.58800561671
tjk,1973,3203.1755386236714
tkl,1973,1.5628800947519994
tkm,1973,2390.3253524170145
tls,1973,627.376462364924
ton,1973,88.81993562942064
tto,1973,983.8897652357698
tun,1973,5481.378368542848
tur,1973,37469.26274479202
tuv,1973,5.946386527845346
twn,1973,16224.62371838379
tza,1973,15100.714088667783
uga,1973,10322.106416460396
ukr,1973,48128.043757976506
ury,1973,2827.5191012289847
usa,1973,207844.0782731928
uzb,1973,13141.398191655251
vct,1973,93.75011376959115
ven,1973,12477.55692847576
vgb,1973,10.411892384324112
vir,1973,78.132275193105
vnm,1973,45898.52092164254
vut,1973,95.74989656920606
wlf,1973,8.939117744744907
wsm,1973,152.04446652029708
yem,1973,6457.685288527072
zaf,1973,24231.54597211225
zmb,1973,4681.063766318504
zwe,1973,5955.998751164769
abw,1974,60.55846588563357
afg,1974,12660.835544841208
ago,1974,6819.743456526134
aia,1974,7.105574688074436
alb,1974,2348.30836696701
and,1974,29.560550137426006
ant,1974,165.0930553758326
are,1974,461.26180164793027
arg,1974,25475.118078190244
arm,1974,2778.618779908192
asm,1974,30.187029576782344
atg,1974,63.1517705310136
aus,1974,13562.24880010401
aut,1974,7636.76585052678
aze,1974,5588.869008165111
bdi,1974,3677.9065740905035
bel,1974,9760.408990531641
ben,1974,3214.925374739015
bfa,1974,6092.177941026768
bgd,1974,70115.0094859124
bgr,1974,8660.314317474986
bhr,1974,248.57561908078446
bhs,1974,185.21317745090676
bih,1974,3924.613964610882
blr,1974,9204.596197294783
blz,1974,131.37309146254438
bmu,1974,54.95839001329102
bol,1974,4894.755464297909
bra,1974,104758.90033699102
brb,1974,244.7671379877897
brn,1974,158.16877451448818
btn,1974,344.22454644953336
bwa,1974,720.8813119955847
caf,1974,1940.999096459216
can,1974,22784.385287224304
che,1974,6330.697230892919
chi,1974,125.85464303428098
chl,1974,10434.047183306298
chn,1974,892012.5945703094
civ,1974,6174.123229914836
cmr,1974,7309.844750009157
cod,1974,22474.472841849652
cog,1974,1504.9342475984342
cok,1974,20.621130972664258
col,1974,23550.23370314358
com,1974,252.26286903723977
cpv,1974,272.56259436047924
cri,1974,2043.268932208931
cub,1974,9325.636561663474
cym,1974,11.496783827184366
cyp,1974,643.214339121718
cze,1974,9962.571659894931
deu,1974,79018.20142812024
dji,1974,206.95209885459607
dma,1974,71.83814048903417
dnk,1974,5048.344143403525
dom,1974,5016.71281887092
dza,1974,16288.421531259439
ecu,1974,6806.704331721072
egy,1974,38033.63839056999
eri,1974,1476.6199333147226
esh,1974,70.818061929608
esp,1974,35525.155175746375
est,1974,1412.9438199291246
eth,1974,32136.37553547883
fin,1974,4705.233476090258
fji,1974,576.7062889632515
flk,1974,1.9249684173268398
fra,1974,52428.71589407131
fro,1974,40.906113587867615
fsm,1974,63.702220983171415
gab,1974,640.2210201293688
gbr,1974,56169.116846368845
geo,1974,4856.374982732134
gha,1974,9833.257147356422
gib,1974,29.9270528931949
gin,1974,4462.217719455985
glp,1974,327.5868030862726
gmb,1974,527.7676426070944
gnb,1974,764.2141550511852
gnq,1974,268.06510478399485
grc,1974,8931.49591632575
grd,1974,93.23790633009645
grl,1974,49.30163026646449
gtm,1974,6271.862262201498
guf,1974,54.54744184649653
gum,1974,93.20179083787134
guy,1974,738.2183845214951
hkg,1974,4196.1460267802
hnd,1974,3060.7788233131732
hrv,1974,4464.489365883146
hti,1974,5006.228544419169
hun,1974,10439.338251181816
idn,1974,129966.82160413574
imn,1974,58.75760164003203
ind,1974,595222.1333333333
irl,1974,3089.3939234343043
irn,1974,31365.60812040126
irq,1974,11162.286739087283
isl,1974,215.8591080377358
isr,1974,3158.153975557332
ita,1974,55033.28675404234
jam,1974,1999.3148196777445
jor,1974,1981.1519567432895
jpn,1974,110310.8
kaz,1974,13894.331068235879
ken,1974,13190.223107340651
kgz,1974,3235.35842168263
khm,1974,7396.9129503658405
kir,1974,55.41802534110404
kna,1974,44.3503118520084
kor,1974,34593
kwt,1974,949.0358625202
lao,1974,3050.694314033005
lbn,1974,2503.1902609275267
lbr,1974,1569.7237167496955
lby,1974,2558.786126196083
lca,1974,108.44555702831263
lie,1974,23.014570589717536
lka,1974,13771.5674817135
lso,1974,1140.394511618845
ltu,1974,3274.3888400561746
lux,1974,351.6714106440549
lva,1974,2458.708994035467
mac,1974,249.1633504583145
mar,1974,17563.452261453625
mco,1974,24.870115962503803
mda,1974,3803.431224927192
mdg,1974,7409.187930286501
mdv,1974,134.7421055281543
mex,1974,57995.980744997476
mhl,1974,25.02088196202351
mkd,1974,1776.426588848614
mli,1974,6423.318849388925
mlt,1974,321.87854181991196
mmr,1974,30515.93009524291
mne,1974,544.1322991694357
mng,1974,1412.3762049947043
mnp,1974,14.970098428788841
moz,1974,9992.480785399346
mrt,1974,1303.0061441644411
msr,1974,11.564818053992175
mtq,1974,328.5226559852853
mus,1974,885.9368595992256
mwi,1974,5280.2615495929285
mys,1974,12108.16892678265
myt,1974,44.11150687104023
nam,1974,930.8693928248878
ncl,1974,128.15105994344125
ner,1974,5084.309590079248
nga,1974,62209.567316546934
nic,1974,2722.7847845319766
niu,1974,4.177655527937154
nld,1974,13581.068038100666
nor,1974,3991.2160116969667
npl,1974,13393.490133816022
nru,1974,7.1989476534981005
nzl,1974,3032.490470296652
omn,1974,830.8023170288968
pak,1974,66202.1652026144
pan,1974,1699.9091940399358
per,1974,15024.613615519807
phl,1974,40945.925182919505
plw,1974,13.087233967417701
png,1974,3124.2178253187453
pol,1974,33535.29309538853
pri,1974,2706.0913425001577
prk,1974,15663.197863927217
prt,1974,9052.39275842065
pry,1974,2725.182991026952
pse,1974,1259.7240567511724
pyf,1974,129.45866137327758
qat,1974,151.58700961374927
reu,1974,485.8468841908926
rom,1974,21354.58494444861
rus,1974,133265.870413198
rwa,1974,4268.104495869178
sau,1974,6961.1277761797
sdn,1974,11834.235547505976
sen,1974,4838.595767873161
sgp,1974,2270.8375573749145
shn,1974,6.189973879992085
slb,1974,190.01529514146057
sle,1974,2999.77612455271
slv,1974,4062.303672627586
smr,1974,19.691011446556402
som,1974,3664.3495529203924
spm,1974,5.94804610903062
srb,1974,8378.6502369673
stp,1974,81.8524947546224
sur,1974,361.84903980735254
svk,1974,4684.090941290847
svn,1974,1718.2526345405681
swe,1974,8185.196168215303
swz,1974,488.9332977598637
syc,1974,58.601512535039944
syr,1974,7186.745444422556
tca,1974,6.609325033711594
tcd,1974,4034.4478592197856
tgo,1974,2376.9640907633543
tha,1974,42076.129365421286
tjk,1974,3301.891050056362
tkl,1974,1.5669946289470786
tkm,1974,2461.6992357798595
tls,1974,637.0273096812846
ton,1974,89.33100501397998
tto,1974,996.9945702116813
tun,1974,5578.717741712436
tur,1974,38422.9903254988
tuv,1974,6.022922342576692
twn,1974,16498.626361982366
tza,1974,15521.771530205291
uga,1974,10543.266416260523
ukr,1974,48537.71018112243
ury,1974,2825.5164670117683
usa,1974,210083.50865749986
uzb,1974,13514.807782876698
vct,1974,94.6616225763834
ven,1974,12823.406227286552
vgb,1974,10.567316228589442
vir,1974,82.51851359452483
vnm,1974,46794.518410402765
vut,1974,98.70656846410105
wlf,1974,9.094948469792074
wsm,1974,153.1974411533165
yem,1974,6542.215726704993
zaf,1974,24764.474708727532
zmb,1974,4819.97339737515
zwe,1974,6137.599660716793
abw,1975,60.58708822974731
afg,1975,12915.35654014866
ago,1975,7046.14476745201
aia,1975,7.15074871221394
alb,1975,2400.2120769286003
and,1975,30.80311283631199
ant,1975,166.06937164986758
are,1975,536.8104812090895
arg,1975,25835.96374108315
arm,1975,2842.695811224038
asm,1975,30.58770594306854
